tax_id,Order,Family,Species,Density_log10,SD_log10,Q2.5_log10,Q5_log10,Q25_log10,Q75_log10,Q95_log10,Q97.5_log10,Predicted_Density_n_km2,Q2.5,Q5,Q25,Q75,Q95,Q97.5
22701238,Passeriformes,Thamnophilidae,Mackenziaena_leachii,0.868250021,0.516951202,-0.141945742,0.018564638,0.519498671,1.216849949,1.717062089,1.878714212,7.383,0.721,1.044,3.307,16.476,52.127,75.634
22701235,Passeriformes,Thamnophilidae,Mackenziaena_severa,0.907583293,0.516170054,-0.102509537,0.060512592,0.5585465,1.255254179,1.756696716,1.915468362,8.083,0.79,1.15,3.619,17.999,57.108,82.313
22701352,Passeriformes,Thamnophilidae,Megastictus_margaritatus,1.184369064,0.517435589,0.172444506,0.334572573,0.835587973,1.533010892,2.034569986,2.196654173,15.289,1.487,2.161,6.848,34.12,108.285,157.273
22701589,Passeriformes,Thamnophilidae,Microrhopias_quixensis,1.241911721,0.518239177,0.229060332,0.391073561,0.892427885,1.591543968,2.092725692,2.255055953,17.455,1.695,2.461,7.806,39.043,123.801,179.91
22701851,Passeriformes,Thamnophilidae,Myrmeciza_atrothorax,1.182161789,0.517633406,0.168832915,0.331788654,0.833583853,1.531364578,2.031812565,2.194348671,15.211,1.475,2.147,6.817,33.991,107.6,156.44
22701779,Passeriformes,Thamnophilidae,Myrmeciza_berlepschi,1.314505401,0.522866638,0.286963415,0.450870675,0.963385532,1.66813947,2.167296709,2.331005501,20.63,1.936,2.824,9.191,46.574,146.993,214.292
22733153,Passeriformes,Thamnophilidae,Myrmeciza_castanea,1.219418046,0.516846824,0.208618595,0.367568688,0.871985631,1.566697234,2.068606508,2.22867256,16.574,1.617,2.331,7.447,36.872,117.113,169.306
22701820,Passeriformes,Thamnophilidae,Myrmeciza_disjuncta,1.242959946,0.523995285,0.210849563,0.374581796,0.893469699,1.596100641,2.10556249,2.262915528,17.497,1.625,2.369,7.825,39.455,127.515,183.196
22701792,Passeriformes,Thamnophilidae,Myrmeciza_ferruginea,1.201674112,0.519286147,0.187164407,0.348691986,0.851044059,1.552331772,2.054533354,2.217156273,15.91,1.539,2.232,7.096,35.672,113.379,164.876
22701841,Passeriformes,Thamnophilidae,Myrmeciza_fortis,1.087580098,0.516652712,0.077612811,0.238489165,0.738947695,1.436028126,1.935672844,2.097128609,12.234,1.196,1.732,5.482,27.292,86.233,125.063
22701838,Passeriformes,Thamnophilidae,Myrmeciza_goeldii,1.061521655,0.517189573,0.049372764,0.212773557,0.712750046,1.410779003,1.910209352,2.072536852,11.522,1.12,1.632,5.161,25.75,81.322,118.178
22701847,Passeriformes,Thamnophilidae,Myrmeciza_griseiceps,1.109989797,0.521661962,0.09078844,0.251923805,0.763854315,1.454437891,1.978443515,2.143842472,12.882,1.233,1.786,5.806,28.473,95.158,139.265
22733838,Passeriformes,Thamnophilidae,Myrmeciza_hemimelaena,1.149423376,0.516580844,0.139508466,0.300586897,0.801266304,1.498476842,1.99771718,2.157200624,14.107,1.379,1.998,6.328,31.512,99.476,143.615
22701832,Passeriformes,Thamnophilidae,Myrmeciza_hyperythra,1.079345559,0.516035728,0.068828095,0.230933435,0.73204784,1.42771233,1.925961564,2.087479717,12.005,1.172,1.702,5.396,26.774,84.326,122.315
22724857,Passeriformes,Thamnophilidae,Myrmeciza_laemosticta,1.280109998,0.516947059,0.266204504,0.43530982,0.929437882,1.625198782,2.134814165,2.299507906,19.059,1.846,2.725,8.5,42.189,136.4,199.3
22701786,Passeriformes,Thamnophilidae,Myrmeciza_longipes,1.178068994,0.519762858,0.161164349,0.324469227,0.827888899,1.528258685,2.031671063,2.192525339,15.068,1.449,2.111,6.728,33.749,107.565,155.785
22701798,Passeriformes,Thamnophilidae,Myrmeciza_loricata,1.104205288,0.516545268,0.106765339,0.256963849,0.753224619,1.45336621,1.958878266,2.119031766,12.712,1.279,1.807,5.665,28.403,90.966,131.532
22701835,Passeriformes,Thamnophilidae,Myrmeciza_melanoceps,1.126754518,0.515984491,0.117568789,0.278023257,0.779404076,1.474279059,1.973805824,2.135917574,13.389,1.311,1.897,6.017,29.804,94.147,136.747
22701813,Passeriformes,Thamnophilidae,Myrmeciza_nigricauda,1.312301257,0.517905007,0.300905398,0.457066214,0.963189496,1.66073986,2.165150765,2.326987122,20.526,1.999,2.865,9.187,45.787,146.268,212.318
22701823,Passeriformes,Thamnophilidae,Myrmeciza_pelzelni,1.279836173,0.52281713,0.271269946,0.427236006,0.925343133,1.633090899,2.140041857,2.300371529,19.047,1.868,2.674,8.421,42.963,138.052,199.697
22701795,Passeriformes,Thamnophilidae,Myrmeciza_ruficauda,1.127467355,0.51780549,0.119930081,0.282552436,0.775041905,1.479029229,1.979369237,2.144756806,13.411,1.318,1.917,5.957,30.132,95.361,139.559
22701801,Passeriformes,Thamnophilidae,Myrmeciza_squamosa,1.078630279,0.517011828,0.065819154,0.228304767,0.730909073,1.427143695,1.927198562,2.086949637,11.985,1.164,1.692,5.382,26.739,84.567,122.166
22701717,Passeriformes,Thamnophilidae,Myrmoborus_leucophrys,1.18411119,0.518034332,0.169136425,0.332593993,0.835371996,1.533709736,2.034649305,2.196784907,15.28,1.476,2.151,6.845,34.175,108.305,157.32
22701720,Passeriformes,Thamnophilidae,Myrmoborus_lugubris,1.191168264,0.518000906,0.176973557,0.339856774,0.841702377,1.541605487,2.038944459,2.20496081,15.53,1.503,2.187,6.945,34.802,109.382,160.31
22701726,Passeriformes,Thamnophilidae,Myrmoborus_melanurus,1.181055941,0.523651498,0.169246168,0.327178557,0.828664274,1.53268229,2.035311179,2.210969063,15.172,1.477,2.124,6.74,34.094,108.47,162.543
22701723,Passeriformes,Thamnophilidae,Myrmoborus_myotherinus,1.167627496,0.517803725,0.15520461,0.317317991,0.818219629,1.516608716,2.018688222,2.18065597,14.711,1.43,2.076,6.58,32.856,104.397,151.585
22701743,Passeriformes,Thamnophilidae,Myrmochanes_hemileucus,1.144551635,0.518926374,0.129946459,0.290974597,0.795077159,1.493729477,1.99883256,2.165523484,13.949,1.349,1.954,6.238,31.169,99.732,146.394
22701546,Passeriformes,Thamnophilidae,Myrmorchilus_strigilatus,1.08863545,0.518011851,0.07681937,0.237488029,0.739686231,1.437890942,1.938407261,2.100417476,12.264,1.193,1.728,5.491,27.409,86.778,126.014
103660209,Passeriformes,Thamnophilidae,Myrmornis_torquata,1.111462568,0.518914988,0.096130394,0.258230382,0.761911542,1.461296433,1.963894208,2.126464856,12.926,1.248,1.812,5.78,28.927,92.023,133.803
22701442,Passeriformes,Thamnophilidae,Myrmotherula_ambigua,1.310303473,0.520261277,0.293241516,0.454677801,0.96036187,1.659393612,2.168545466,2.32720235,20.432,1.964,2.849,9.128,45.645,147.416,212.423
22701540,Passeriformes,Thamnophilidae,Myrmotherula_assimilis,1.262954619,0.516598285,0.251237334,0.412586113,0.915142303,1.611040826,2.110823949,2.271800992,18.321,1.783,2.586,8.225,40.836,129.07,186.983
103657467,Passeriformes,Thamnophilidae,Myrmotherula_axillaris,1.252280252,0.518193522,0.239125423,0.400866143,0.90270297,1.601794305,2.103536716,2.265312281,17.876,1.734,2.517,7.993,39.976,126.922,184.21
22701530,Passeriformes,Thamnophilidae,Myrmotherula_behni,1.258736216,0.519893089,0.236087002,0.403785648,0.910752102,1.610212943,2.115421911,2.275803195,18.144,1.722,2.534,8.142,40.758,130.443,188.714
22733626,Passeriformes,Thamnophilidae,Myrmotherula_brachyura,1.269519942,0.518579313,0.254950132,0.417132303,0.920038749,1.619371071,2.120644867,2.283172744,18.6,1.799,2.613,8.318,41.627,132.022,191.943
22701451,Passeriformes,Thamnophilidae,Myrmotherula_cherriei,1.216319215,0.521231019,0.195612186,0.358911994,0.86503416,1.568498097,2.070843264,2.235262095,16.456,1.569,2.285,7.329,37.025,117.718,171.895
22701520,Passeriformes,Thamnophilidae,Myrmotherula_grisea,1.144060481,0.517224027,0.142255052,0.295975578,0.791704225,1.494288106,1.999403837,2.156268973,13.934,1.388,1.977,6.19,31.21,99.863,143.308
22701463,Passeriformes,Thamnophilidae,Myrmotherula_gularis,1.06439493,0.51580198,0.053300882,0.219507376,0.7172064,1.411064316,1.913039094,2.076983494,11.598,1.131,1.658,5.214,25.767,81.854,119.394
22701460,Passeriformes,Thamnophilidae,Myrmotherula_guttata,1.220164023,0.519931519,0.204051257,0.366793465,0.869953593,1.570202988,2.074405246,2.236284784,16.602,1.6,2.327,7.412,37.171,118.688,172.3
22701466,Passeriformes,Thamnophilidae,Myrmotherula_gutturalis,1.223122464,0.519139739,0.208313099,0.371101567,0.872772799,1.573294318,2.074502812,2.236626718,16.716,1.616,2.35,7.461,37.436,118.714,172.436
22701457,Passeriformes,Thamnophilidae,Myrmotherula_hauxwelli,1.217852747,0.517597752,0.204906114,0.368369123,0.869099414,1.566794368,2.068568638,2.229410949,16.514,1.603,2.335,7.398,36.88,117.103,169.594
22731673,Passeriformes,Thamnophilidae,Myrmotherula_ignota,1.30647887,0.51844585,0.290911813,0.45380608,0.95690585,1.655658256,2.158075735,2.321147726,20.253,1.954,2.843,9.055,45.254,143.905,209.482
22701517,Passeriformes,Thamnophilidae,Myrmotherula_iheringi,1.226992812,0.517786584,0.213135558,0.376983687,0.878315457,1.575909639,2.078218785,2.240059545,16.865,1.634,2.382,7.556,37.663,119.734,173.804
22701439,Passeriformes,Thamnophilidae,Myrmotherula_klagesi,1.302257503,0.517233829,0.281740668,0.448464603,0.95256182,1.654266431,2.147804301,2.300759236,20.057,1.913,2.808,8.965,45.109,140.541,199.875
22701454,Passeriformes,Thamnophilidae,Myrmotherula_longicauda,1.215548493,0.516094622,0.208623008,0.369040993,0.866852573,1.562405251,2.065701278,2.227179974,16.427,1.617,2.339,7.36,36.509,116.333,168.725
22701511,Passeriformes,Thamnophilidae,Myrmotherula_longipennis,1.237201363,0.518516657,0.223501654,0.386107547,0.887463032,1.586344997,2.089050492,2.251940076,17.266,1.673,2.433,7.717,38.578,122.758,178.624
22701536,Passeriformes,Thamnophilidae,Myrmotherula_menetriesii,1.242200334,0.518209275,0.228685208,0.39061227,0.893194867,1.591355234,2.093695554,2.255086726,17.466,1.693,2.458,7.82,39.026,124.078,179.923
22701514,Passeriformes,Thamnophilidae,Myrmotherula_minor,1.184866731,0.512613107,0.173303462,0.34877133,0.836637576,1.531766689,2.030776603,2.188727215,15.306,1.49,2.232,6.865,34.023,107.344,154.428
22733159,Passeriformes,Thamnophilidae,Myrmotherula_multostriata,1.171339377,0.518454336,0.157530626,0.319822143,0.821935072,1.52080814,2.022978593,2.185416062,14.837,1.437,2.088,6.636,33.175,105.433,153.255
22729067,Passeriformes,Thamnophilidae,Myrmotherula_pacifica,1.220880215,0.519958922,0.202652564,0.368914982,0.870554691,1.572295886,2.07487466,2.237285062,16.63,1.595,2.338,7.423,37.35,118.816,172.697
22701505,Passeriformes,Thamnophilidae,Myrmotherula_schisticolor,1.214443185,0.515985449,0.205959328,0.367678995,0.866902157,1.562376782,2.062198336,2.224282542,16.385,1.607,2.332,7.36,36.507,115.398,167.603
22701436,Passeriformes,Thamnophilidae,Myrmotherula_sclateri,1.224697832,0.517942699,0.21070062,0.373817708,0.875529767,1.573398907,2.075777674,2.236231941,16.776,1.624,2.365,7.508,37.445,119.063,172.279
22724407,Passeriformes,Thamnophilidae,Myrmotherula_snowi,1.193221692,0.517304871,0.182977421,0.3477673,0.852928117,1.532323626,2.060037439,2.205213092,15.603,1.524,2.227,7.127,34.066,114.825,160.403
22701508,Passeriformes,Thamnophilidae,Myrmotherula_sunensis,1.281379392,0.517009259,0.272638493,0.430846306,0.933066527,1.628823773,2.129695327,2.296320247,19.115,1.873,2.697,8.572,42.543,134.802,197.843
22701445,Passeriformes,Thamnophilidae,Myrmotherula_surinamensis,1.17051562,0.520971793,0.149628053,0.31468723,0.819019697,1.52152551,2.0258857,2.18738884,14.809,1.411,2.064,6.592,33.23,106.142,153.953
22701524,Passeriformes,Thamnophilidae,Myrmotherula_unicolor,1.105851455,0.516898728,0.095153362,0.257518041,0.759099609,1.45343628,1.955837918,2.110513171,12.76,1.245,1.809,5.742,28.408,90.331,128.977
22701533,Passeriformes,Thamnophilidae,Myrmotherula_urosticta,1.149771489,0.518685603,0.137363342,0.294401488,0.798853159,1.498356209,1.999164787,2.162746733,14.118,1.372,1.97,6.293,31.503,99.808,145.461
22701355,Passeriformes,Thamnophilidae,Neoctantes_niger,1.145894817,0.516977025,0.136282407,0.297953451,0.797262188,1.49446971,1.994651371,2.155743778,13.992,1.369,1.986,6.27,31.223,98.776,143.134
22730401,Passeriformes,Thamnophilidae,Percnostola_arenarum,1.1889892,0.515680652,0.182713581,0.345158856,0.841979098,1.540128399,2.04163449,2.204168699,15.452,1.523,2.214,6.95,34.684,110.061,160.018
22701776,Passeriformes,Thamnophilidae,Percnostola_lophotes,1.067679656,0.51726616,0.056512629,0.21812661,0.719161607,1.41624153,1.918502705,2.081152388,11.686,1.139,1.652,5.238,26.076,82.89,120.546
22701752,Passeriformes,Thamnophilidae,Percnostola_rufifrons,1.143458953,0.519717771,0.125421873,0.289423828,0.792741274,1.493951187,1.997055481,2.159493254,13.914,1.335,1.947,6.205,31.185,99.324,144.375
22701971,Passeriformes,Thamnophilidae,Phaenostictus_mcleannani,1.156222881,0.516576486,0.149415596,0.307276881,0.807684391,1.503992278,2.00709175,2.167273713,14.329,1.411,2.029,6.422,31.915,101.646,146.985
22701955,Passeriformes,Thamnophilidae,Phlegopsis_erythroptera,1.215381912,0.518769424,0.200623272,0.363741501,0.866128795,1.565167486,2.068122531,2.23026802,16.42,1.587,2.311,7.347,36.742,116.983,169.929
22701945,Passeriformes,Thamnophilidae,Phlegopsis_nigromaculata,1.200022643,0.518968166,0.185644681,0.347461534,0.85011821,1.549918378,2.052683536,2.214890776,15.85,1.533,2.226,7.081,35.475,112.897,164.018
22701856,Passeriformes,Thamnophilidae,Pithys_albifrons,1.279335917,0.519138058,0.26423263,0.426287677,0.92972297,1.629206304,2.131407812,2.295086161,19.025,1.838,2.669,8.506,42.58,135.334,197.281
22701859,Passeriformes,Thamnophilidae,Pithys_castaneus,1.256902329,0.517549511,0.224368994,0.403539343,0.90152155,1.614153601,2.098251864,2.260450036,18.068,1.676,2.532,7.971,41.13,125.387,182.159
22701349,Passeriformes,Thamnophilidae,Pygiptila_stellaris,1.147300208,0.517505016,0.13546293,0.297330374,0.798533078,1.49613412,1.997263953,2.159475254,14.038,1.366,1.983,6.288,31.343,99.372,144.369
22701703,Passeriformes,Thamnophilidae,Pyriglena_atra,1.107637462,0.5221827,0.127677743,0.268349647,0.748160266,1.453406924,1.960936419,2.106165262,12.813,1.342,1.855,5.6,28.406,91.398,127.692
22730396,Passeriformes,Thamnophilidae,Pyriglena_leuconota,1.048371944,0.516618513,0.037829342,0.198337446,0.701230404,1.396623587,1.897351448,2.058120648,11.178,1.091,1.579,5.026,24.924,78.95,114.32
22701700,Passeriformes,Thamnophilidae,Pyriglena_leucoptera,0.982233059,0.516320798,-0.029652631,0.132541728,0.635361432,1.330202511,1.827991043,1.991343076,9.599,0.934,1.357,4.319,21.39,67.296,98.026
22701904,Passeriformes,Thamnophilidae,Rhegmatorhina_berlepschi,1.213526945,0.518231643,0.203900482,0.358352365,0.865598828,1.564837004,2.065580694,2.22502085,16.35,1.599,2.282,7.338,36.714,116.3,167.888
22701898,Passeriformes,Thamnophilidae,Rhegmatorhina_cristata,1.254178424,0.517780978,0.238600394,0.402120516,0.906858091,1.602059439,2.105000676,2.2682131,17.955,1.732,2.524,8.07,40,127.351,185.444
22701907,Passeriformes,Thamnophilidae,Rhegmatorhina_gymnops,1.176432734,0.518380718,0.159666681,0.32433669,0.826432777,1.525139322,2.026799277,2.190521781,15.012,1.444,2.11,6.706,33.507,106.365,155.068
22701901,Passeriformes,Thamnophilidae,Rhegmatorhina_hoffmannsi,1.18714515,0.519844944,0.170731763,0.333281258,0.837168255,1.535373481,2.044648134,2.209559088,15.387,1.482,2.154,6.873,34.306,110.828,162.016
22701895,Passeriformes,Thamnophilidae,Rhegmatorhina_melanosticta,1.215022914,0.517057373,0.203876722,0.366076372,0.866553397,1.563412369,2.063861795,2.227299914,16.407,1.599,2.323,7.355,36.594,115.841,168.772
22701706,Passeriformes,Thamnophilidae,Rhopornis_ardesiacus,0.998803199,0.524602626,-0.00381499,0.144109481,0.632769258,1.352741712,1.859756714,2.017909584,9.972,0.991,1.394,4.293,22.529,72.403,104.21
22701257,Passeriformes,Thamnophilidae,Sakesphorus_cristatus,1.100500791,0.516676852,0.0915498,0.248497296,0.75480728,1.449592115,1.948124325,2.104802749,12.604,1.235,1.772,5.686,28.157,88.741,127.292
22701269,Passeriformes,Thamnophilidae,Sakesphorus_luctuosus,1.092122437,0.51806532,0.078774494,0.243620174,0.742612312,1.441487655,1.943861397,2.106751008,12.363,1.199,1.752,5.529,27.637,87.874,127.865
22701263,Passeriformes,Thamnophilidae,Sakesphorus_melanonotus,1.13865245,0.520342044,0.116775274,0.284814655,0.790842332,1.489341054,1.992641209,2.149382426,13.761,1.309,1.927,6.178,30.856,98.32,141.053
22701266,Passeriformes,Thamnophilidae,Sakesphorus_melanothorax,1.095814833,0.518656548,0.079740186,0.242357645,0.745695092,1.446745626,1.9456479,2.108317748,12.469,1.202,1.747,5.568,27.973,88.236,128.327
22736163,Passeriformes,Thamnophilidae,Schistocichla_brunneiceps,1.13009666,0.516008904,0.12759166,0.284880553,0.782667231,1.476931447,1.981470719,2.15232971,13.493,1.342,1.927,6.063,29.987,95.823,142.014
22701770,Passeriformes,Thamnophilidae,Schistocichla_caurensis,1.179651406,0.521429439,0.165104775,0.325375684,0.82740672,1.532109021,2.03715732,2.201019486,15.123,1.463,2.115,6.721,34.049,108.932,158.862
22736158,Passeriformes,Thamnophilidae,Schistocichla_humaythae,1.203799511,0.517346068,0.19416772,0.355376746,0.855021424,1.553517551,2.054716446,2.215918288,15.988,1.564,2.267,7.162,35.77,113.427,164.406
22736153,Passeriformes,Thamnophilidae,Schistocichla_leucostigma,1.212161193,0.519323515,0.194934476,0.358026518,0.862448903,1.562290011,2.064346563,2.227812035,16.299,1.567,2.28,7.285,36.5,115.97,168.971
22736168,Passeriformes,Thamnophilidae,Schistocichla_rufifacies,1.170576464,0.51854167,0.158946475,0.320743473,0.820199541,1.520407829,2.024946729,2.188260244,14.811,1.442,2.093,6.61,33.144,105.912,154.262
22735305,Passeriformes,Thamnophilidae,Schistocichla_saturata,1.205018494,0.519105159,0.188694591,0.352522878,0.858523918,1.554837235,2.060312822,2.220685058,16.033,1.544,2.252,7.22,35.879,114.898,166.221
22701755,Passeriformes,Thamnophilidae,Schistocichla_schistacea,1.225819054,0.517647315,0.21042309,0.374434495,0.877079044,1.57531615,2.07581333,2.235401338,16.82,1.623,2.368,7.535,37.611,119.073,171.95
22701749,Passeriformes,Thamnophilidae,Sclateria_naevia,1.143168943,0.517203116,0.132023502,0.293468785,0.794666188,1.491780031,1.99319296,2.154973623,13.905,1.355,1.965,6.233,31.03,98.445,142.881
22724477,Passeriformes,Thamnophilidae,Stymphalornis_acutirostris,1.219660127,0.523012463,0.216262129,0.35963467,0.86245929,1.565553454,2.081804089,2.24528707,16.583,1.645,2.289,7.285,36.775,120.727,175.909
22701251,Passeriformes,Thamnophilidae,Taraba_major,1.034497763,0.517392754,0.022343681,0.184631698,0.685824194,1.383312216,1.884098638,2.045688729,10.827,1.053,1.53,4.851,24.172,76.577,111.094
22701650,Passeriformes,Thamnophilidae,Terenura_callinota,1.236803834,0.516584679,0.227452224,0.388461173,0.886786334,1.585776786,2.084368957,2.244225201,17.251,1.688,2.446,7.705,38.528,121.442,175.479
22701653,Passeriformes,Thamnophilidae,Terenura_humeralis,1.248530061,0.517614682,0.236373291,0.398395977,0.899942847,1.597630241,2.097373753,2.25964508,17.723,1.723,2.503,7.942,39.594,125.134,181.821
22701643,Passeriformes,Thamnophilidae,Terenura_maculata,1.122261403,0.517436833,0.106382527,0.272918558,0.772903994,1.470960936,1.971368995,2.132510157,13.251,1.278,1.875,5.928,29.577,93.62,135.678
22701656,Passeriformes,Thamnophilidae,Terenura_sharpei,1.177523592,0.51483134,0.171471615,0.335739321,0.830930712,1.526258779,2.022230089,2.186821089,15.05,1.484,2.166,6.775,33.594,105.252,153.752
22701646,Passeriformes,Thamnophilidae,Terenura_sicki,1.237639393,0.510709597,0.236308628,0.389014818,0.907278543,1.572532042,2.067675962,2.251123562,17.284,1.723,2.449,8.078,37.371,116.863,178.289
22701659,Passeriformes,Thamnophilidae,Terenura_spodioptila,1.279765537,0.520124244,0.26145619,0.424956393,0.929144639,1.630431165,2.13405264,2.296922782,19.044,1.826,2.66,8.495,42.7,136.161,198.117
22701415,Passeriformes,Thamnophilidae,Thamnomanes_ardesiacus,1.187719831,0.518298165,0.173026542,0.336570299,0.838606254,1.537401734,2.039012714,2.2005445,15.407,1.489,2.171,6.896,34.467,109.399,158.688
22701420,Passeriformes,Thamnophilidae,Thamnomanes_caesius,1.192513951,0.518086766,0.178596975,0.340651165,0.843620376,1.54179358,2.04334184,2.20577685,15.578,1.509,2.191,6.976,34.817,110.495,160.612
22729366,Passeriformes,Thamnophilidae,Thamnomanes_saturninus,1.159833692,0.516778093,0.148373886,0.309372092,0.811949027,1.508388692,2.006945335,2.170497458,14.449,1.407,2.039,6.486,32.24,101.612,148.08
22701423,Passeriformes,Thamnophilidae,Thamnomanes_schistogynus,1.149313729,0.516663079,0.139104579,0.300013729,0.801079132,1.497618593,1.998225359,2.159591747,14.103,1.378,1.995,6.325,31.45,99.592,144.408
22701309,Passeriformes,Thamnophilidae,Thamnophilus_aethiops,1.134855251,0.51734153,0.12220039,0.284477522,0.786657018,1.483262806,1.984654563,2.146483942,13.641,1.325,1.925,6.119,30.427,96.528,140.115
22701335,Passeriformes,Thamnophilidae,Thamnophilus_amazonicus,1.170866998,0.517588177,0.158198558,0.320810282,0.822036732,1.520155398,2.020424119,2.182279654,14.821,1.439,2.093,6.638,33.125,104.815,152.153
22733317,Passeriformes,Thamnophilidae,Thamnophilus_ambiguus,1.055561731,0.516546481,0.047804866,0.202748581,0.706488289,1.403727948,1.901504457,2.060331941,11.365,1.116,1.595,5.087,25.335,79.708,114.903
22701322,Passeriformes,Thamnophilidae,Thamnophilus_aroyae,1.063310159,0.513409613,0.054418787,0.214984375,0.71930139,1.407622576,1.902411068,2.060779831,11.569,1.133,1.641,5.24,25.564,79.875,115.022
22729060,Passeriformes,Thamnophilidae,Thamnophilus_atrinucha,1.188500609,0.516537882,0.178919042,0.339397519,0.839972418,1.536990025,2.035637126,2.196779203,15.435,1.51,2.185,6.918,34.434,108.552,157.318
22701293,Passeriformes,Thamnophilidae,Thamnophilus_bridgesi,1.220298083,0.515595429,0.205358663,0.378106569,0.872749988,1.569628834,2.066482646,2.220203299,16.607,1.605,2.388,7.46,37.122,116.542,166.036
22701338,Passeriformes,Thamnophilidae,Thamnophilus_caerulescens,0.993773519,0.51708514,-0.017554011,0.144311045,0.64525195,1.342506359,1.843993624,2.003587528,9.858,0.96,1.394,4.418,22.004,69.822,100.829
22701306,Passeriformes,Thamnophilidae,Thamnophilus_cryptoleucus,1.168700849,0.515027433,0.157883584,0.322546888,0.824052085,1.515470759,2.012084508,2.178431716,14.747,1.438,2.102,6.669,32.77,102.822,150.811
22733324,Passeriformes,Thamnophilidae,Thamnophilus_divisorius,1.17791999,0.543660061,0.080036885,0.287839066,0.823113275,1.543879014,2.057431467,2.244378382,15.063,1.202,1.94,6.654,34.985,114.138,175.541
22701275,Passeriformes,Thamnophilidae,Thamnophilus_doliatus,1.161786695,0.519431929,0.146236318,0.30853879,0.81178749,1.512193921,2.014384408,2.177498419,14.514,1.4,2.035,6.483,32.523,103.368,150.487
22701332,Passeriformes,Thamnophilidae,Thamnophilus_insignis,1.17143918,0.521313155,0.153903625,0.319741617,0.82028507,1.525189981,2.029998214,2.193671369,14.84,1.425,2.088,6.611,33.511,107.151,156.197
22701285,Passeriformes,Thamnophilidae,Thamnophilus_multistriatus,1.093762031,0.518026231,0.075711795,0.240311429,0.746148911,1.443342616,1.940356515,2.1015266,12.41,1.19,1.739,5.574,27.755,87.168,126.336
22701318,Passeriformes,Thamnophilidae,Thamnophilus_murinus,1.173495651,0.517979846,0.159975088,0.321450559,0.824251225,1.522710339,2.024015552,2.185961848,14.911,1.445,2.096,6.672,33.32,105.686,153.448
22701296,Passeriformes,Thamnophilidae,Thamnophilus_nigriceps,1.19155123,0.520048383,0.171645827,0.337020886,0.841811166,1.543194125,2.045317362,2.210128594,15.544,1.485,2.173,6.947,34.93,110.999,162.229
22701302,Passeriformes,Thamnophilidae,Thamnophilus_nigrocinereus,1.142472804,0.518253664,0.128497198,0.291287106,0.792640941,1.491936746,1.994416451,2.155671137,13.883,1.344,1.956,6.204,31.041,98.723,143.11
22733844,Passeriformes,Thamnophilidae,Thamnophilus_palliatus,1.128494756,0.519428223,0.109793224,0.274586285,0.779261295,1.477895128,1.981178134,2.143859643,13.443,1.288,1.882,6.015,30.054,95.759,139.271
22733327,Passeriformes,Thamnophilidae,Thamnophilus_pelzelni,1.075694633,0.514825123,0.070319794,0.229992609,0.728768734,1.420979611,1.926115178,2.082874225,11.904,1.176,1.698,5.355,26.362,84.356,121.025
22701299,Passeriformes,Thamnophilidae,Thamnophilus_praecox,1.192445662,0.510332384,0.204629782,0.337726142,0.846479464,1.538961692,2.036039519,2.211878797,15.576,1.602,2.176,7.022,34.591,108.652,162.884
22701325,Passeriformes,Thamnophilidae,Thamnophilus_punctatus,1.15194536,0.520042178,0.134983848,0.297144738,0.801410682,1.502206191,2.006062177,2.169100416,14.189,1.365,1.982,6.33,31.784,101.406,147.605
22701315,Passeriformes,Thamnophilidae,Thamnophilus_schistaceus,1.149585507,0.516587488,0.137831856,0.301609531,0.801795594,1.497737505,1.997416167,2.160058725,14.112,1.374,2.003,6.336,31.458,99.407,144.564
22733334,Passeriformes,Thamnophilidae,Thamnophilus_stictocephalus,1.1060133,0.518268112,0.096336092,0.256044583,0.756582909,1.456428797,1.954797768,2.116322706,12.765,1.248,1.803,5.709,28.604,90.115,130.714
22733341,Passeriformes,Thamnophilidae,Thamnophilus_sticturus,1.061640976,0.518653791,0.049527188,0.211766701,0.710578767,1.409975678,1.911769785,2.075120309,11.525,1.121,1.628,5.135,25.703,81.615,118.883
22733849,Passeriformes,Thamnophilidae,Thamnophilus_tenuepunctatus,1.177844228,0.517786806,0.165388978,0.327850026,0.828448788,1.527476318,2.025119426,2.198368369,15.061,1.463,2.127,6.737,33.688,105.955,157.895
22701343,Passeriformes,Thamnophilidae,Thamnophilus_torquatus,0.980972959,0.51571927,-0.025990598,0.133153425,0.63417057,1.328225537,1.82859498,1.987111304,9.571,0.942,1.359,4.307,21.292,67.39,97.076
22701312,Passeriformes,Thamnophilidae,Thamnophilus_unicolor,1.100729823,0.513320254,0.097042286,0.260516593,0.754010481,1.447223962,1.942722682,2.107950269,12.61,1.25,1.822,5.676,28.004,87.644,128.218
22701280,Passeriformes,Thamnophilidae,Thamnophilus_zarumae,1.048170709,0.507107129,0.059871382,0.219198411,0.709707242,1.396695758,1.884362361,2.021411713,11.173,1.148,1.657,5.125,24.928,76.624,105.054
22701368,Passeriformes,Thamnophilidae,Xenornis_setifrons,1.24883333,0.513615712,0.227184959,0.401637325,0.902707371,1.600158801,2.085580175,2.243757452,17.735,1.687,2.521,7.993,39.825,121.781,175.29
103845767,Passeriformes,Thraupidae,Anisognathus_igniventris,1.045681432,0.515550289,0.039761886,0.197385905,0.69660573,1.393751685,1.89294145,2.055760438,11.109,1.096,1.575,4.973,24.76,78.152,113.7
