Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand.wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1916.9.20.596,F,0,NA,Sri Lanka,NA,18.4,11.3,4.4,4.5,18,85,16,69,18.8,70,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1940.12.3.44,F,0,NA,Sri Lanka,NA,19.8,12.2,4.8,4.5,18.8,83,12.9,70.1,15.5,71,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1940.12.3.45,F,0,NA,Sri Lanka,NA,19.6,11.6,4.4,4.3,17.8,82,12.3,69.7,15,71,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1949.Whl.1.14407,M,0,NA,India,NA,19,13,5.6,5.2,19,88,16,72,18.2,85,NJTA,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1581,M,0,NA,India,NA,20.6,12.4,4.6,4.8,19.7,88,13.1,74.9,14.9,100,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1583,F,0,NA,India,NA,19.9,11.8,4.8,4.8,17.2,88,12.7,75.3,14.4,77,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1584,M,0,NA,India,NA,21.7,13,4.8,5.3,19.3,98,15.5,82.5,15.8,86,NJTA,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1588,M,0,NA,India,NA,19.8,12,4.8,4.8,18.2,92,13.4,78.6,14.6,86,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1589,F,0,NA,India,NA,19.5,11.7,4.4,4.9,16.9,88,12.3,75.7,14,83,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1591,F,0,NA,India,NA,19.4,11.5,5.3,4.7,19,84,13.5,70.5,16.1,74,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,88.4.1.478,F,0,NA,India,NA,20.7,11.7,4.5,5.1,18.8,90,13.4,76.6,14.9,86,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,88.4.1.488,F,0,NA,Sri Lanka,NA,20.1,12,4.8,5,17.1,85,13.6,71.4,16,72,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1582,M,0,NA,NA,NA,22.2,NA,4.7,5.3,17.4,96,NA,NA,NA,89,GT,0,NA
AVIBASE-AF1E4A9B,Alcurus striatus,Pycnonotus striatus,Pycnonotus striatus,Pycnonotus striatus,1,NHMUK,1921.7.12.977,M,0,NA,India,NA,20.6,10.3,4.1,5.5,18.4,107,23.2,83.8,21.7,108,CV,1,NA
AVIBASE-AF1E4A9B,Alcurus striatus,Pycnonotus striatus,Pycnonotus striatus,Pycnonotus striatus,1,NHMUK,1935.4.5.624,F,0,NA,Bhutan,NA,19.6,9.8,4.3,5.2,17.3,102,20.6,81.4,20.2,95,CV,1,NA
AVIBASE-AF1E4A9B,Alcurus striatus,Pycnonotus striatus,Pycnonotus striatus,Pycnonotus striatus,1,NHMUK,1937.1.17.350,F,0,NA,Bhutan,NA,18.9,9.8,4,5,16.6,101,22.9,78.1,22.7,93,CV,1,NA
AVIBASE-AF1E4A9B,Alcurus striatus,Pycnonotus striatus,Pycnonotus striatus,Pycnonotus striatus,1,NHMUK,1949.Whi.1.14514,M,0,NA,India,NA,18.9,10.1,4.3,5.1,19.5,101,24.7,76.3,24.5,88,CV,1,NA
AVIBASE-AF1E4A9B,Alcurus striatus,Pycnonotus striatus,Pycnonotus striatus,Pycnonotus striatus,1,MMUM,2846,U,0,NA,NA,NA,20.2,NA,4.7,5.5,19.1,112,NA,NA,NA,100,GT,0,NA
AVIBASE-AE002A11,Alophoixus bres,Alophoixus bres,Alophoixus bres,Alophoixus bres,1,NHMUK,73.5.12.130,M,0,NA,Indonesia,NA,20.6,NA,4.7,6.5,19.6,100,NA,NA,NA,90,GT,0,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,1921.7.12.988,F,0,NA,India,NA,19.9,11.6,4.2,6.1,20.9,104,16.4,87.6,15.8,93,CS,1,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,1935.4.5.622,F,0,NA,Bhutan,NA,20.9,12,5.4,7.6,21.4,98,16.4,81.7,16.7,88.5,CS,1,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,1937.1.17.349,F,0,NA,Bhutan,NA,19.7,11.5,6.1,7.3,18.5,104,18.1,85.9,17.4,96,ECJ,1,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,1949.1.14398,M,0,NA,India,NA,21.6,13.3,5.1,7.4,20.9,101,15.9,85.1,15.7,93,CS,1,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,86.9.1.1423,M,0,NA,India,NA,20.3,12,6,7.2,18.5,105.5,17.3,88.2,16.4,89,ECJ,1,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,86.9.1.1434,M,0,NA,India,NA,19.8,11.3,6.1,6.9,19.5,96,17,79,17.7,79,ECJ,1,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,86.9.1.1442,M,0,NA,India,NA,20.2,10.7,4.7,6.7,22.5,96,15.4,80.6,16,90,CS,1,NA
AVIBASE-31754E31,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,Alophoixus flaveolus,1,NHMUK,95.7.14.1240,M,0,NA,NA,NA,21.6,NA,5.6,7.6,19,102,NA,NA,NA,92,GT,0,NA
AVIBASE-50D0244D,Alophoixus frater,Alophoixus frater,Alophoixus frater,Alophoixus bres,NA,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAPSPECIES,NA,NA
AVIBASE-D02FCDDF,Alophoixus griseiceps,Alophoixus pallidus,Alophoixus pallidus griseiceps,Alophoixus pallidus,1,NHMUK,1948.80.14.4,M,0,NA,Myanmar,NA,19.7,NA,5.3,7,18.6,92,NA,NA,NA,100,GT,0,NA
AVIBASE-2BC35886,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,1,NHMUK,86.9.1.1506,F,0,NA,Myanmar,NA,21,13,4.8,7.4,19.8,107,21.9,85.1,20.5,95,CS,1,NA
AVIBASE-2BC35886,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,1,NHMUK,86.9.1.1516,F,0,NA,Myanmar,NA,21.3,13.2,5,6.8,20.9,94.5,17.8,76.7,18.8,92,CS,1,NA
AVIBASE-2BC35886,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,1,NHMUK,86.9.1.1517,M,0,NA,Myanmar,NA,20.3,12.4,5.2,7.3,21.2,102.5,14.9,87.6,14.5,97,CS,1,NA
AVIBASE-2BC35886,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,1,NHMUK,86.9.1.1519,M,0,NA,Myanmar,NA,20.2,12.5,4.6,6.5,19.2,99.5,17.3,82.2,17.4,96,CS,1,NA
AVIBASE-2BC35886,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,Alophoixus ochraceus,1,NHMUK,86.9.1.1497,M,0,NA,NA,NA,24.8,NA,5.5,7.1,20.1,102,NA,NA,NA,102,GT,0,NA
AVIBASE-20A0A35C,Alophoixus pallidus,Alophoixus pallidus,Alophoixus pallidus [pallidus Group],Alophoixus pallidus,1,NHMUK,1900.1.2.30,M,0,NA,China,NA,20.6,12.7,4.3,7.7,20.4,105,16.5,88.5,15.7,109,CS,1,NA
AVIBASE-20A0A35C,Alophoixus pallidus,Alophoixus pallidus,Alophoixus pallidus [pallidus Group],Alophoixus pallidus,1,NHMUK,1900.1.2.31,F,0,NA,China,NA,19.7,11.2,4.7,7,20.4,96,13,83,13.5,99,CS,1,NA
AVIBASE-20A0A35C,Alophoixus pallidus,Alophoixus pallidus,Alophoixus pallidus [pallidus Group],Alophoixus pallidus,1,NHMUK,1914.5.6.574,F,0,NA,China,NA,19.8,11.9,4.4,7.4,20.2,101.5,16.1,85.4,15.9,101,CS,1,NA
AVIBASE-20A0A35C,Alophoixus pallidus,Alophoixus pallidus,Alophoixus pallidus [pallidus Group],Alophoixus pallidus,1,NHMUK,1926.6.26.832,M,0,NA,Vietnam,NA,21,12.4,4.9,7.4,20.9,108,16.7,91.3,15.5,108,CS,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,1,NHMUK,1927.4.18.591,F,0,NA,Malaysia,NA,18.3,11.8,5,6.1,17,91,14.5,76.5,15.9,75,HM,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,1,NHMUK,1956.60.316,M,0,NA,Malaysia,NA,21.4,13.5,5.6,6.5,17.5,97,14.9,82.1,15.4,83,HM,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,1,OUM,B/10346,M,0,NA,Malaysia,NA,20.9,14.5,5.4,6.4,17.7,96,15,81,15.6,83,HM,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,1,OUM,B/331,F,0,NA,Malaysia,NA,20,13.2,5.2,6.7,20.1,94,15.1,78.9,16.1,75,HM,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,2,Field1,NA,U,0,NA,Malaysia,NA,19.8,13.4,5.4,6.8,20.7,105,12.6,92.4,12,NA,JAT,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,2,Field1,NA,U,0,NA,Malaysia,NA,20.6,14.7,5.9,7,20.2,98,15.4,82.6,15.7,NA,JAT,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,2,Field1,NA,U,0,NA,Malaysia,NA,23,14.5,5.7,6.5,21.9,98,15,83,15.3,NA,JAT,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,2,Field1,NA,U,0,NA,Malaysia,NA,20,12.8,4.8,6.4,21.2,89,12,77,13.5,NA,JAT,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,2,Field1,NA,U,0,NA,Malaysia,NA,NA,14.4,6.6,6.8,22,101,11.6,89.4,11.5,NA,JAT,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,2,Field1,NA,U,0,NA,Malaysia,NA,20.5,14.4,4.8,6.9,21.7,94,9.5,84.5,10.1,NA,JAT,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,2,Field1,NA,U,0,NA,Malaysia,NA,19.5,12.7,5.1,6.3,21.6,88,9.3,78.7,10.6,NA,JAT,1,NA
AVIBASE-3499C2A5,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,Alophoixus phaeocephalus,1,NHMUK,86.9.1.1364,M,0,NA,NA,NA,21.1,NA,5.4,6.1,17.7,82,NA,NA,NA,87,GT,0,NA
AVIBASE-8668C778,Alophoixus ruficrissus,Alophoixus ruficrissus,Alophoixus ruficrissus,Alophoixus ochraceus,NA,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAPSPECIES,NA,NA
AVIBASE-CA0141A1,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus bres,1,NHMUK,1886.9.1.1527,F,0,NA,Malaysia,NA,24.2,15.8,6.1,8,22.2,106,19.1,86.9,18,84,HM,1,NA
AVIBASE-CA0141A1,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus bres,1,NHMUK,1927.4.18.587,M,0,NA,Malaysia,NA,23.1,14.8,5.8,7.2,19.7,105,22.5,82.5,21.4,82,HM,1,NA
AVIBASE-CA0141A1,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus bres,1,NHMUK,1927.4.18.588,F,0,NA,Malaysia,NA,21.7,14.1,5.5,6.9,19.7,102,19.7,82.3,19.3,82,HM,1,NA
AVIBASE-CA0141A1,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus bres,1,OUM,B/246,U,0,NA,Malaysia,NA,20.8,14.4,5.8,6.9,20.6,100,18.2,81.8,18.2,75,HM,1,NA
AVIBASE-CA0141A1,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus tephrogenys,Alophoixus bres,1,NHMUK,NA,M,0,NA,NA,NA,23.6,15.6,5.6,7.6,17.8,110,22,88,20,81,HM,1,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZFMK,1955.684,M,0,NA,United Republic of Tanzania,NA,19.6,NA,NA,NA,20.6,88.5,9.5,79,10.7,83.5,LB,0,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZFMK,1968.1267,M,0,NA,Mozambique,NA,20.9,NA,NA,NA,21.7,85.5,10,75.5,11.7,82.5,LB,0,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZFMK,1968.1268,F,0,NA,Mozambique,NA,18.3,NA,NA,NA,21.4,85.5,8.5,77,9.9,82.5,LB,0,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZMB,2000.26453,F,0,NA,United Republic of Tanzania,NA,19.5,NA,NA,NA,21.4,83,9,74,10.8,79.5,LB,0,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,NHMUK,1905.12.29.1940,M,0,NA,South Africa,NA,19.4,10.2,4.6,6.1,24,94,13.7,80.3,14.6,91,CV,1,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,NHMUK,1952.50.5,F,0,NA,South Africa,NA,16.7,8.8,4.1,5.2,23.5,85,10.6,74.4,12.5,87,CV,1,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,NHMUK,1960.18.6,M,0,NA,South Africa,NA,18,9.3,3.9,5.5,22.2,92,13.3,78.7,14.5,93,CV,1,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,NHMUK,1960.18.7,F,0,NA,South Africa,NA,16.6,8.9,4.1,5.2,21.8,87,9.8,77.2,11.3,83,CV,1,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZFMK,1980-108,M,0,NA,South Africa,NA,20.3,NA,NA,NA,23.5,94,10,84,10.6,89,DH,0,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZFMK,1980-115,F,0,NA,South Africa,NA,17.6,NA,NA,NA,22.2,88,11,77,12.5,85,LN,0,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZFMK,1980-116,F,0,NA,South Africa,NA,20.5,NA,NA,NA,23.4,90,10,80,11.1,86.5,DH,0,NA
AVIBASE-79A45DAF,Andropadus importunus,Andropadus importunus,Andropadus importunus,Andropadus importunus,1,ZFMK,1981-61,M,0,NA,South Africa,NA,18.9,NA,NA,NA,23.4,94,11.5,82.5,12.2,91.2,LN,0,NA
AVIBASE-B421F18C,Arizelocichla chlorigula,Arizelocichla chlorigula,Arizelocichla chlorigula,Andropadus nigriceps,1,NHMUK,1931.12.18.22,F,0,NA,United Republic of Tanzania,NA,17.3,9.1,3.9,4.5,24.2,86,10.5,75.5,12.2,90,CV,1,NA
AVIBASE-B421F18C,Arizelocichla chlorigula,Arizelocichla chlorigula,Arizelocichla chlorigula,Andropadus nigriceps,1,NHMUK,1932.5.10.568,M,0,NA,United Republic of Tanzania,NA,18.3,9.2,3.7,5.1,23.8,90,13.6,76.4,15.1,87,CV,1,NA
AVIBASE-B421F18C,Arizelocichla chlorigula,Arizelocichla chlorigula,Arizelocichla chlorigula,Andropadus nigriceps,1,NHMUK,1932.5.10.570,M,0,NA,United Republic of Tanzania,NA,19.1,9.3,3.8,4.9,23.2,94,16.1,77.9,17.1,93,CV,1,NA
AVIBASE-B421F18C,Arizelocichla chlorigula,Arizelocichla chlorigula,Arizelocichla chlorigula,Andropadus nigriceps,1,NHMUK,1939.5.9.21,F,0,NA,United Republic of Tanzania,NA,16.3,8.5,4,4.4,23.3,91,14,77,15.4,90,CV,1,NA
AVIBASE-1F66AE1E,Arizelocichla fusciceps,Arizelocichla fusciceps,Arizelocichla fusciceps,Andropadus nigriceps,1,NHMUK,1933.3.1.677,M,0,NA,Mozambique,NA,19.2,10,4.3,4.8,23.1,95,15,80,15.8,92,CV,1,NA
AVIBASE-1F66AE1E,Arizelocichla fusciceps,Arizelocichla fusciceps,Arizelocichla fusciceps,Andropadus nigriceps,1,NHMUK,1933.3.1.678,F,0,NA,Mozambique,NA,16.6,9.9,4.4,4.5,22.7,91,12.2,78.8,13.4,92,CV,1,NA
AVIBASE-1F66AE1E,Arizelocichla fusciceps,Arizelocichla fusciceps,Arizelocichla fusciceps,Andropadus nigriceps,1,NHMUK,1933.3.1.681,M,0,NA,Mozambique,NA,18.2,10,4.2,4.4,22.8,87,13.2,73.8,15.2,90,CV,1,NA
AVIBASE-1F66AE1E,Arizelocichla fusciceps,Arizelocichla fusciceps,Arizelocichla fusciceps,Andropadus nigriceps,1,NHMUK,1945.41.54,F,0,NA,United Republic of Tanzania,NA,17.2,8.9,4,4.9,21.5,84,11.7,72.3,13.9,84,CV,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,ZFMK,2012.116,F,0,NA,United Republic of Tanzania,NA,15.2,7.8,3.5,3.7,21.1,81.5,13,68.5,16,77.5,TT,0,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,ZFMK,2012.12,F,0,NA,United Republic of Tanzania,NA,15.5,7.2,3.2,3.9,22.2,80,15,65,18.8,81,TT,0,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,DNSM,28567,U,0,NA,Uganda,NA,11.2,7.8,4.4,4.8,21.9,79,10.7,68.3,13.5,73,MM,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,DNSM,28568,U,0,NA,Uganda,NA,10.3,7.4,4.4,4.3,22.8,75,14.4,60.6,19.2,74,MM,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,NHMUK,1935.10.9.91,M,0,NA,Malawi,NA,15.5,7.1,3.5,3.8,19.9,87,14,73,16.1,87,CV,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,NHMUK,1935.10.9.92,M,0,NA,Malawi,NA,15.4,7.4,3.3,3.5,21.8,85,13.1,71.9,15.4,84,CV,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,NHMUK,1949.69.38,M,0,NA,United Republic of Tanzania,NA,15.3,7.7,3.3,3.6,21.2,82,11.3,70.7,13.8,76,CV,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,NHMUK,1971.16.71,M,0,NA,Kenya,NA,14.4,7.3,3.4,3.6,19.2,79,12.5,66.5,15.8,82,CV,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,NHMUK,1971.16.72,M,0,NA,Kenya,NA,14,7.5,4,3.8,19.1,80,16.5,63.5,20.6,81,CV,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,NHMUK,1971.16.73,M,0,NA,Kenya,NA,13.1,7.3,3.8,3.6,18.8,79,11.4,67.6,14.4,82,CV,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,ZFMK,2012-116,F,0,NA,United Republic of Tanzania,NA,14.2,NA,NA,NA,19.3,82,14,68,17.1,76,LN,0,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,ZFMK,2012-117,M,0,NA,United Republic of Tanzania,NA,14.2,NA,NA,NA,21,88,16,72,18.2,82,LN,0,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,ZFMK,2012-120,F,0,NA,United Republic of Tanzania,NA,17.4,NA,NA,NA,22.4,83,17,66,20.5,78,DH,0,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,1,ZFMK,2012-121,M,0,NA,United Republic of Tanzania,NA,17.8,NA,NA,NA,21.1,82,15,67,18.3,79.5,DH,0,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,16,8,3.6,3.7,21,79,13,66,16.5,81,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,15.6,8,3.8,3.5,20.5,82,12,70,14.6,81,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,14.4,7.3,3.5,3.4,21,79,15,64,19,79,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,13.6,6.8,3.7,3.7,20.2,77,14,63,18.2,77,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,14.9,7.3,3.5,3.6,20,79,15,64,19,77,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,16.6,8.8,4,3.9,21,78,16,62,20.5,79,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,14.8,7.8,3.9,3.8,20.1,76,12,64,15.8,78,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,14.9,7.7,4.3,3.6,22.1,80,13,67,16.3,79,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,16.3,8,4,3.7,21.1,79,16,63,20.3,80,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,16.2,7.3,3.9,3.8,20,80,16,64,20,78,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,15.7,7.5,3.8,3.5,21.7,76,12,64,15.8,73,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,16.2,8.1,3.6,3.8,22,78,15,63,19.2,78,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,16.6,7.5,4,3.7,21.2,79,15,64,19,79,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,14.5,6.8,3.5,3.5,18.5,77,13,64,16.9,76,MNC,1,NA
AVIBASE-6FC57210,Arizelocichla masukuensis,Arizelocichla masukuensis,Arizelocichla masukuensis,Andropadus masukuensis,2,Field1,NA,U,0,NA,United Republic of Tanzania,NA,15.2,7,3.6,3.5,20.9,75,15,60,20,74,MNC,1,NA
