avonet_specimen_id,avdb_source_id,avdb_avibase_id,avdb_species_1_birdlife,avdb_species_2_ebird,avdb_species_3_birdtree,gdb_subspecies,avdb_source_type,avdb_source_code,avdb_specimen_identifier_unique,avdb_specimen_identifier_orig,avdb_country_wri,gdb_locality_edited,gdb_locality_original,avdb_sex,avdb_life_stage,avdb_wing_length,avdb_kipps_distance,avdb_secondary_1,avdb_beak_length_culmen,avdb_beak_length_nares,avdb_beak_width,avdb_gape_width,gdb_gape_size,avdb_beak_depth_nares,avdb_beak_depth_max,avdb_tail_length,avdb_tail_graduation,avdb_tarsus_length,avdb_back_toe,avdb_measurer_tag,avdb_measurer_comment,avdb_lit_abbrev
Eurillas latirostris_367,81048,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4381,1_NA,Equatorial Guinea,NULL,Oyala,female,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,LLP,NULL,NULL
Eurillas latirostris_368,81065,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4398,1_NA,Equatorial Guinea,NULL,Oyala,female,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,LLP,NULL,NULL
Eurillas latirostris_369,81191,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4524,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_37,81026,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4359,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,AKW,NULL,NULL
Eurillas latirostris_370,80895,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4228,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_371,81192,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4525,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_372,81196,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4529,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_373,81193,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4526,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_374,81109,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4442,1_NA,Equatorial Guinea,NULL,Oyala,male,Adult,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_375,81194,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4527,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_376,81195,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4528,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_377,80948,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4281,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_378,81201,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4534,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_379,81190,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4523,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_38,81024,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4357,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,AKW,NULL,NULL
Eurillas latirostris_380,81147,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4480,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_381,81189,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4522,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,MAF,NULL,NULL
Eurillas latirostris_382,80896,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4229,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_383,81086,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4419,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_384,81100,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4433,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_385,81102,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4435,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_386,81089,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4422,1_NA,Equatorial Guinea,NULL,Oyala,male,Adult,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_387,80885,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4218,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_388,81101,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4434,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_389,81085,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4418,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_39,81131,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4464,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,NULL,NULL,AKW,NULL,NULL
Eurillas latirostris_390,81088,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4421,1_NA,Equatorial Guinea,NULL,Oyala,male,Adult,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_391,81081,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4414,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_392,81098,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4431,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_393,81097,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4430,1_NA,Equatorial Guinea,NULL,Oyala,male,Adult,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_394,81082,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4415,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_395,81093,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4426,1_NA,Equatorial Guinea,NULL,Oyala,male,Adult,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_396,81099,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4432,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_397,81113,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4446,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_398,81108,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4441,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_399,81107,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4440,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_40,81135,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4468,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,AKW,NULL,NULL
Eurillas latirostris_400,81110,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4443,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_401,81117,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4450,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_402,80892,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4225,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_403,80893,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4226,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,MEB,NULL,NULL
Eurillas latirostris_404,81235,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4568,1_NA,Equatorial Guinea,NULL,Oyala,female,Adult,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_405,81262,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4595,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_406,81178,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4511,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_407,81255,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4588,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_408,81090,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4423,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_409,81171,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4504,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_41,81051,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4384,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,AKW,NULL,NULL
Eurillas latirostris_410,81265,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4598,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_411,81291,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4624,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_412,81281,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4614,1_NA,Equatorial Guinea,NULL,Oyala,female,Adult,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_413,81254,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4587,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_414,81166,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4499,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_415,81252,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4585,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_416,81155,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4488,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_417,81156,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4489,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_418,81260,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4593,1_NA,Equatorial Guinea,NULL,Oyala,female,Adult,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_419,81158,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4491,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_42,81013,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4346,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,AKW,NULL,NULL
Eurillas latirostris_420,81157,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4490,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_421,81246,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4579,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_422,81142,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4475,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_423,81245,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4578,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_424,81146,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4479,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,PFR,NULL,NULL
Eurillas latirostris_425,81179,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4512,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_426,81186,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4519,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_427,81257,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4590,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_428,81087,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4420,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_429,81177,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4510,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_43,81130,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4463,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,AKW,NULL,NULL
Eurillas latirostris_430,81256,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4589,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_431,81188,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4521,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_432,81263,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4596,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_433,81199,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4532,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_434,81002,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4335,1_NA,Equatorial Guinea,NULL,Oyala,male,Adult,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_435,80942,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4275,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_436,81161,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4494,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_437,81273,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4606,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,SAL,NULL,NULL
Eurillas latirostris_438,81169,AVIBASE-728B225E,Eurillas latirostris,Eurillas latirostris,Andropadus latirostris,NULL,field study,Field1,1_NA_4502,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,NULL,NULL,NULL,SAL,NULL,NULL
