gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4164069136	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	0d408776-c6c7-4209-8dca-fd879107604d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Chlorocichla	Chlorocichla flaviventris	centralis	SUBSPECIES	Chlorocichla flaviventris centralis Reichenow, 1887			TZ	Mikindani		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-10.279722	40.119722							1965-04-06	6	4	1965	6086621	2486173	PRESERVED_SPECIMEN	NHMD	AV	NHMD120889				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:43.433Z		COORDINATE_ROUNDED
4164069105	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	5018225f-cf90-4407-9dc7-6faf17deaa5b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla nigriceps	nigriceps	SUBSPECIES	Arizelocichla nigriceps nigriceps (Shelley, 1889)			TZ	Marang Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-3.73	35.63							2004-04-01	1	4	2004	7340427	7340426	PRESERVED_SPECIMEN	NHMD	AV	NHMD123520				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.658Z		
4164069104	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	759497a0-e5e9-4f24-9cbb-fba4f04dd189	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2005-03-12	12	3	2005	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD123767				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.432Z		COORDINATE_ROUNDED
4164069103	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	efbab42e-00b4-439a-bc86-3e09911de0f1	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Liwili Kitesa Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-11.399722	34.9							2006-01-09	9	1	2006	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124957				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.087Z		COORDINATE_ROUNDED
4164069076	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	280e4c57-da31-4ffc-a9dc-04cbd69ccfdd	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-06-22	22	6	2003	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124853				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.654Z		COORDINATE_ROUNDED
4164069057	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	125e75b6-3d86-476f-ab2a-c9ceda7c7a14	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas latirostris		SPECIES	Eurillas latirostris (Strickland, 1844)			TZ	Mahale Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.199722	29.829722							2004-08-15	15	8	2004	7340356	7340356	PRESERVED_SPECIMEN	NHMD	AV	NHMD124905				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.653Z		COORDINATE_ROUNDED
4164069051	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	69a45bf1-fa82-4fcb-9c41-aa8fffb9a45f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-13	13	6	2007	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124880				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.651Z		
4164069014	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	fbee475f-e30a-41eb-85f6-dbdf8bcdf91d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	layardi	SUBSPECIES	Pycnonotus barbatus layardi			TZ	Morogoro		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.829722	37.75							1948-05-28	28	5	1948	6094955	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD120806				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:39.627Z		COORDINATE_ROUNDED
4164069004	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	50a00cd9-b1ff-45a1-8313-379663a88208	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003			2003	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD123006				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.423Z		COORDINATE_ROUNDED
4164068987	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	3386ebce-6c92-443a-af8e-8ce7732ae0d6	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-06	6	3	2003	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD125027				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.584Z		COORDINATE_ROUNDED
4164068984	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	0bb5e75b-aa78-4142-a635-076b1c9ff9c5	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-03-03	3	3	2007	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD129210				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.422Z		TAXON_MATCH_HIGHERRANK
4164068953	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	1c2f98b7-fa73-46dc-8ef3-82404fd2e9f3	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Mafwemiro Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.829722	36.569722							2000-02-23	23	2	2000	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD122516				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.575Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164068952	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	dd3a136a-d2a2-46ae-a6ef-d2c511770387	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-02	2	3	2003	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124875				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.419Z		COORDINATE_ROUNDED
4164068937	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	811bd2f2-c0cc-4c24-a700-088915afcf9b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Kilindi Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-5.57	37.569722							2005-05-14	14	5	2005	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124938				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.418Z		COORDINATE_ROUNDED
4164068928	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	2d4ab39b-6c38-4614-8fa2-01939e616ee0	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Kanga Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-11-25	25	11	2003	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD126308				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.071Z		
4164068927	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6ed70e45-d91f-463a-bc7f-ab902f9b43eb	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Poroto Mts FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.016667	33.75							2008-04-02	2	4	2008	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD125809				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.571Z		COORDINATE_ROUNDED
4164068904	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	62cc2881-c0e3-4c03-973a-9a72acbbc20c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus debilis	rabai	SUBSPECIES	Phyllastrephus debilis rabai Hartert & Someren, 1921			TZ	Nguru South Forest Reserve	Morogoro Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.2	37.516667							2003-06-14	14	6	2003	5846134	2486088	PRESERVED_SPECIMEN	NHMD	AV	NHMD129680				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.415Z		COORDINATE_ROUNDED
4164068892	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	daa8b5d7-7e0c-4cca-b81f-67ce9e895cf4	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Liwili Kitesa Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-11.399722	34.9							2006-01-02	2	1	2006	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124862				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.486Z		COORDINATE_ROUNDED
4164068848	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	760a16cb-2651-4700-9396-966b97674557	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-19	19	6	2007	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124893				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.065Z		
4164068839	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	22ef6810-9ec1-4b12-81f8-fba83a82f06f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla milanjensis	striifacies	SUBSPECIES	Arizelocichla milanjensis striifacies			TZ	Uluguru Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.0	39.666667							1962-06-19	19	6	1962	6540503	7340424	PRESERVED_SPECIMEN	NHMD	AV	NHMD120874				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:45.481Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
4164068760	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	bb493ac6-cc00-4ef1-9ce5-dd91891f00d3	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003			2003	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD123004				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.058Z		COORDINATE_ROUNDED
4164068754	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	1c346034-325e-4645-9a14-9e92465a0463	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus debilis	rabai	SUBSPECIES	Phyllastrephus debilis rabai Hartert & Someren, 1921			TZ	Mt. Kanga Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-11-21	21	11	2003	5846134	2486088	PRESERVED_SPECIMEN	NHMD	AV	NHMD124910				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.398Z		
4164068752	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	1daa798b-d947-4603-a52d-825975226ad9	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Mt Kiboriani Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.28	36.479722							2004-01-30	30	1	2004	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD123638				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.469Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164068740	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	1bf17ff7-c3d7-4948-ae24-96bfeaad152f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Kanga Forest Reserve	Morogoro Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-11-21	21	11	2003	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD129708				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.468Z		
4164068678	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	5ff087ba-d046-4c0d-a6b0-848260c00b0c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla milanjensis	striifacies	SUBSPECIES	Arizelocichla milanjensis striifacies			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-06	6	3	2003	6540503	7340424	PRESERVED_SPECIMEN	NHMD	AV	NHMD125059				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.524Z		COORDINATE_ROUNDED
4164068631	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	68469f4a-4a19-4f73-af7b-e2f3a318e971	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Liwili Kitesa Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-11.399722	34.9							2005-12-29	29	12	2005	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124871				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.518Z		COORDINATE_ROUNDED
4164068626	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6f74c2a5-44bf-49d8-98d2-6e6a0d87bbad	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-02-14	14	2	2007	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD129745				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.456Z		
4164068610	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	18ce360c-16b2-4914-a08e-0a5b25bd73f4	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-21	21	6	2007	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124971				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.383Z		
4164068606	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	38eb85fe-543f-41d3-b6a1-85269be5f3cc	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Pugu Hills		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.88	39.08							2008-05-26	26	5	2008	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD125803				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.513Z		
4164068600	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	65d66b63-a69e-49e5-92eb-bc2d9d702a48	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	layardi	SUBSPECIES	Pycnonotus barbatus layardi			TZ	Lossongonoi Plateau		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-4.059722	37.13							2006-07-27	27	7	2006	6094955	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD125082				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.512Z		COORDINATE_ROUNDED
4164068583	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	11363287-02f3-4a42-bf77-55cca90ce3e4	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla nigriceps	usambarae	SUBSPECIES	Arizelocichla nigriceps usambarae (Grote, 1919)			TZ	Chome-Shengena FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-4.3	37.93							2009-05-21	21	5	2009	6086710	7340426	PRESERVED_SPECIMEN	NHMD	AV	NHMD127046				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.381Z		
4164068578	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f5c0e218-678a-441c-99a6-fef92f6784e3	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Kilindi Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-5.57	37.569722							2005-05-18	18	5	2005	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124874				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.380Z		COORDINATE_ROUNDED
4164068577	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6b93828b-4fdc-4d39-8d69-16d087e23b8a	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2006-12-28	28	12	2006	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD125020				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.452Z		
4164068556	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f1ec5e7e-9368-48d0-9f77-7a2e09f39af9	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla nigriceps	nigriceps	SUBSPECIES	Arizelocichla nigriceps nigriceps (Shelley, 1889)			TZ	Salanga/Bereko Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-4.469722	35.77							2002-02-09	9	2	2002	7340427	7340426	PRESERVED_SPECIMEN	NHMD	AV	NHMD122601				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.040Z		COORDINATE_ROUNDED
4164068523	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	d3156fca-f1e4-4849-80a9-e2ef5a655f4b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus strepitans		SPECIES	Phyllastrephus strepitans (Reichenow, 1879)			TZ	North Pare Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-3.75	37.669722							1959-06-06	6	6	1959	2486084	2486084	PRESERVED_SPECIMEN	NHMD	AV	NHMD122012				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:43.376Z		COORDINATE_ROUNDED
4164068507	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	77714735-8878-42ae-8cf2-92f400812d99	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Criniger	Criniger calurus	emini	SUBSPECIES	Criniger calurus emini Chapin, 1948			CD	Laylay		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-1.902222	28.506389							2008-02-26	26	2	2008	7472964	5230289	PRESERVED_SPECIMEN	NHMD	AV	NHMD127221				CC_BY_4_0		Kizungu, B.			2026-03-18T07:45:49.037Z		COORDINATE_ROUNDED
4164068498	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6466231b-f46d-4335-bb71-72be32f1eb8d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003			2003	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD123028				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.446Z		COORDINATE_ROUNDED
4164068491	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	4c7a301b-d031-4a00-8fae-915cd78c8006	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-06-10	10	6	2007	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD129704				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.036Z		
4164068489	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	31b499d4-32cc-467f-b5b0-ffb761f3b669	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus debilis	rabai	SUBSPECIES	Phyllastrephus debilis rabai Hartert & Someren, 1921			TZ	Mt. Kanga Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							1992-10-15	15	10	1992	5846134	2486088	PRESERVED_SPECIMEN	NHMD	AV	NHMD121812				CC_BY_4_0		Fjeldså, Jon			2026-03-18T07:45:49.036Z		
4164068487	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	7d14425e-4850-4f94-8697-48b3db5cbe04	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Chita Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-8.5	35.919722							1984-11-04	4	11	1984	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124828				CC_BY_4_0		Jensen, Flemming			2026-03-18T07:45:45.445Z		COORDINATE_ROUNDED
4164068475	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	715f9ccc-4a61-4987-bfd1-0949ddcd5037	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes philippinus	saturatior	SUBSPECIES	Hypsipetes philippinus saturatior (Hartert, 1916)			PH	Cabanglasan	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	8.071944	125.299167							1951-10-16	16	10	1951	6093854	7342036	PRESERVED_SPECIMEN	NHMD	AV	NHMD134269				CC_BY_4_0					2026-03-18T07:45:49.034Z		COORDINATE_ROUNDED
4164068471	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	0eae5865-9671-487a-8db5-f70aed87a0ae	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus fischeri		SPECIES	Phyllastrephus fischeri (Reichenow, 1879)			TZ	Pugu Hills		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.88	39.08							2008-05-15	15	5	2008	2486097	2486097	PRESERVED_SPECIMEN	NHMD	AV	NHMD128976				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.034Z		
4164068439	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f8ab8c61-df38-4673-878b-ec40b245c793	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2005-03-13	13	3	2005	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD126285				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.442Z		COORDINATE_ROUNDED
4164068416	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	d4a0d1b2-33a3-4b24-b4cc-e9b7669d240d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes rufigularis		SPECIES	Hypsipetes rufigularis (Sharpe, 1877)			PH	Sapamoro	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	7.266944	122.196944							1961-12-16	16	12	1961	6093941	6093941	PRESERVED_SPECIMEN	NHMD	AV	NHMD135262				CC_BY_4_0		Noona Dan Expedition			2026-03-18T07:45:45.440Z		COORDINATE_ROUNDED
4164068410	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b0b9a6e4-7f01-46fb-8dca-7e7cc5c69dfe	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus debilis	rabai	SUBSPECIES	Phyllastrephus debilis rabai Hartert & Someren, 1921			TZ	Pugu Hills		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.88	39.08							2008-05-24	24	5	2008	5846134	2486088	PRESERVED_SPECIMEN	NHMD	AV	NHMD125814				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:39.303Z		
