"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,
"863545194	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:134206	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		UG	Ruanda		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1919-11-25	25	11	1919	2486114		PRESERVED_SPECIMEN	MCZ	Orn	134206		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:48:24.959Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545186	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:94873	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	Forest 90 km west of Lake Albert Edward		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	1.6665	30.18622	69694.0	1.0E-5					1908-02-11	11	2	1908	2486114		PRESERVED_SPECIMEN	MCZ	Orn	94873		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:44:45.309Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545174	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:264527	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	Ayena		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1938-08-29	29	8	1938	2486114		PRESERVED_SPECIMEN	MCZ	Orn	264527		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Duncan M. Hodgson", William F. Coultas," McGill University Congo Expedition			2026-04-18T11:46:46.473Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,
"863545164	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:264531	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	25 km south of Stanleyville		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	2.27405	27.0	19653.0	1.0E-5					1938-09-20	20	9	1938	2486114		PRESERVED_SPECIMEN	MCZ	Orn	264531		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Duncan M. Hodgson", William F. Coultas," McGill University Congo Expedition			2026-04-18T11:47:15.360Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,
"863545144	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:264530	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	25 km south of Stanleyville		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	2.27405	27.0	19653.0	1.0E-5					1938-09-20	20	9	1938	2486114		PRESERVED_SPECIMEN	MCZ	Orn	264530		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Duncan M. Hodgson", William F. Coultas," McGill University Congo Expedition			2026-04-18T11:47:15.505Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,
"863545137	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:270914	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	Lake Kivu	Sud-Kivu	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.10035	29.05975	23427.0	1.0E-5					1939-02-21	21	2	1939	2486114		PRESERVED_SPECIMEN	MCZ	Orn	270914		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:45:17.997Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545136	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:264528	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	Ayena		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1938-08-31	31	8	1938	2486114		PRESERVED_SPECIMEN	MCZ	Orn	264528		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Duncan M. Hodgson", William F. Coultas," McGill University Congo Expedition			2026-04-18T11:46:47.635Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,
"863545129	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:270912	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	Lake Kivu	Sud-Kivu	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.10035	29.05975	23427.0	1.0E-5					1939-02-20	20	2	1939	2486114		PRESERVED_SPECIMEN	MCZ	Orn	270912		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:45:18.037Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545117	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:96311	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris latirostris		GA	Rembo Nkami"," Ogouma		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1918-11-22	22	11	1918	2486114		PRESERVED_SPECIMEN	MCZ	Orn	96311		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	C. R. Aschemeier			2026-04-18T11:46:01.643Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,
"863545114	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:264529	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	Bomili	Tshopo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	1.65998	27.00637	1663.0	1.0E-5					1938-08-15	15	8	1938	2486114		PRESERVED_SPECIMEN	MCZ	Orn	264529		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Duncan M. Hodgson", William F. Coultas," McGill University Congo Expedition			2026-04-18T11:46:47.514Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,
"863545113	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:96310	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris latirostris		GA	Rembo Nkami"," Ogouma		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1918-11-21	21	11	1918	2486114		PRESERVED_SPECIMEN	MCZ	Orn	96310		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	C. R. Aschemeier			2026-04-18T11:46:01.220Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,
"863545101	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:270913	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris eugenius		CD	Lake Kivu	Sud-Kivu	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.10035	29.05975	23427.0	1.0E-5					1939-02-20	20	2	1939	2486114		PRESERVED_SPECIMEN	MCZ	Orn	270913		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:45:17.971Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545092	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:236463	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris congener		LR	Bangah	Gbarpolu	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	7.27778	-10.06361	3036.0	1.0E-5					1926-10-20	20	10	1926	2486114		PRESERVED_SPECIMEN	MCZ	Orn	236463		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Glover M. Allen			2026-04-18T11:46:13.450Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545091	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:236464	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris congener		LR	Du River		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.48362	-10.38689	32036.0	1.0E-5					1926-07-28	28	7	1926	2486114		PRESERVED_SPECIMEN	MCZ	Orn	236464		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Harold J. Coolidge"," Jr.			2026-04-18T11:46:13.830Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,
"863545084	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:96309	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris latirostris		GA	Rembo Nkami"," Ogouma		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1918-11-29	29	11	1918	2486114		PRESERVED_SPECIMEN	MCZ	Orn	96309		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	C. R. Aschemeier			2026-04-18T11:44:45.237Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,
"863545083	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:98229	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus noomei		ZA	Spitzkop"," Karkloof Mts.	KwaZulu-Natal	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-29.2957	30.06851	301.0	1.0E-5					1924-10-24	24	10	1924	2486114		PRESERVED_SPECIMEN	MCZ	Orn	98229		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Herbert Friedmann			2026-04-18T11:46:03.095Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,
"863545082	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:81348	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris latirostris		CM	Metet	Centre	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	3.44293	11.7627	2650.0	1.0E-5					1916-11-18	18	11	1916	2486114		PRESERVED_SPECIMEN	MCZ	Orn	81348		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	George W. Schwab			2026-04-18T11:46:03.909Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545077	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:172301	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus importunus		ZA	Cape of Good Hope	Western Cape	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-34.35837	18.47185	6000.0	1.0E-5									2486114		PRESERVED_SPECIMEN	MCZ	Orn	172301		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:46:45.826Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545071	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:98230	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus noomei		ZA	Spitzkop"," Karkloof Mts.	KwaZulu-Natal	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-29.2957	30.06851	301.0	1.0E-5					1924-10-24	24	10	1924	2486114		PRESERVED_SPECIMEN	MCZ	Orn	98230		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Herbert Friedmann			2026-04-18T11:46:03.086Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,
"863545069	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:11327	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus importunus		ZA	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-28.7306	25.52734	917927.0	1.0E-5									2486114		PRESERVED_SPECIMEN	MCZ	Orn	11327		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Edgar Leopold Layard			2026-04-18T11:46:48.201Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545068	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:134198	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus oleaginus		MZ	Lumbo	Nampula	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-15.03648	40.67324	3493.0	1.0E-5					1918-07-10	10	7	1918	2486114		PRESERVED_SPECIMEN	MCZ	Orn	134198		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:47:18.899Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545067	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:81349	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris latirostris		CM	Metet	Centre	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	3.44293	11.7627	2650.0	1.0E-5					1916-11-10	10	11	1916	2486114		PRESERVED_SPECIMEN	MCZ	Orn	81349		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	George W. Schwab			2026-04-18T11:46:36.695Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545065	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:198205	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus noomei		ZA	Woodbush	Limpopo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-23.78333	30.06667	301.0	1.0E-5					1924-10-26	26	10	1924	2486114		PRESERVED_SPECIMEN	MCZ	Orn	198205		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Herbert Friedmann			2026-04-18T11:45:15.692Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545064	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:236462	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris congener		LR	Bumbuma		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	8.08222	-10.47528	3036.0	1.0E-5					1926-10-31	31	10	1926	2486114		PRESERVED_SPECIMEN	MCZ	Orn	236462		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	David Hunt Linder"," Glover M. Allen			2026-04-18T11:46:14.304Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,
"863545063	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:56244	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus subalaris		KE	Mombasa	Mombasa	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-4.0667	39.6667	16354.0	1.0E-5					1909-09-20	20	9	1909	2486114		PRESERVED_SPECIMEN	MCZ	Orn	56244		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Glover M. Allen			2026-04-18T11:46:44.893Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545062	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:79125	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus subalaris		KE			PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1915-03-15	15	3	1915	2486114		PRESERVED_SPECIMEN	MCZ	Orn	79125		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Frederick Roelker Wulsin			2026-04-18T11:44:44.725Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545058	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:56246	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus subalaris		KE	Mombasa	Mombasa	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-4.0667	39.6667	16354.0	1.0E-5					1909-06-24	24	6	1909	2486114		PRESERVED_SPECIMEN	MCZ	Orn	56246		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Glover M. Allen			2026-04-18T11:46:45.388Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545057	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:65429	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus latirostris latirostris		CM	Bipinde		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	3.23333	10.03333	301.0	1.0E-5									2486114		PRESERVED_SPECIMEN	MCZ	Orn	65429		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	G. Zenker			2026-04-18T11:46:45.105Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545056	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:148578	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus insularis		TZ	Bagamoyo		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-4.98333	39.1	3036.0	1.0E-5					1929-09-14	14	9	1929	2486114		PRESERVED_SPECIMEN	MCZ	Orn	148578		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:48:29.850Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545054	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:56247	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus subalaris		KE	Mombasa	Mombasa	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-4.0667	39.6667	16354.0	1.0E-5					1909-06-24	24	6	1909	2486114		PRESERVED_SPECIMEN	MCZ	Orn	56247		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Glover M. Allen			2026-04-18T11:46:01.802Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545053	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:98232	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus noomei		ZA	Karkloof Dist.	KwaZulu-Natal	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-29.2957	30.06851	301.0	1.0E-5					1924-10-12	12	10	1924	2486114		PRESERVED_SPECIMEN	MCZ	Orn	98232		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Herbert Friedmann			2026-04-18T11:47:30.618Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545051	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:98233	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus noomei		ZA	Karkloof Dist.	KwaZulu-Natal	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-29.2957	30.06851	301.0	1.0E-5					1924-10-12	12	10	1924	2486114		PRESERVED_SPECIMEN	MCZ	Orn	98233		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Herbert Friedmann			2026-04-18T11:46:48.359Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545047	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:270911	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus gracilis ugandae		UG	Budongo Forest	Western	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	1.78714	31.57744	37562.0	1.0E-5					1938-12-01	1	12	1938	2486114		PRESERVED_SPECIMEN	MCZ	Orn	270911		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:45:18.034Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545045	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:260626	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus importunus		ZA	Still Bay	Western Cape	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-34.37904	21.41723	301.0	1.0E-5					1859-10-03	3	10	1859	2486114		PRESERVED_SPECIMEN	MCZ	Orn	260626		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John M. Winterbottom			2026-04-18T11:45:17.587Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545040	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:11328	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus importunus		ZA	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-28.7306	25.52734	917927.0	1.0E-5									2486114		PRESERVED_SPECIMEN	MCZ	Orn	11328		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Edgar Leopold Layard			2026-04-18T11:46:47.723Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545039	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:134199	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus curvirostris curvirostris		UG	Singo Quanda		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1919-09-25	25	9	1919	2486114		PRESERVED_SPECIMEN	MCZ	Orn	134199		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:47:19.192Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545038	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:98231	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus noomei		ZA	Karkloof Dist.	KwaZulu-Natal	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-29.2957	30.06851	301.0	1.0E-5					1924-10-12	12	10	1924	2486114		PRESERVED_SPECIMEN	MCZ	Orn	98231		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Herbert Friedmann			2026-04-18T11:47:35.102Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863545034	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:134197	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus			GENUS	Pycnonotus F.Boie"," 1826	Pycnonotus importunus oleaginus		MZ	Lumbo	Nampula	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-15.03648	40.67324	3493.0	1.0E-5					1918-07-10	10	7	1918	2486114		PRESERVED_SPECIMEN	MCZ	Orn	134197		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Arthur Loveridge			2026-04-18T11:47:18.772Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
