Catalog #,Tissue #,Family - Full Name,Preparator #,Genus - Full Name,Species - Full Name,Country - Full Name,State - Full Name,County - Full Name,Locality,DecimalLatitude,DecimalLongitude,Collection Date,Preparations,Collection Object - Remarks,Collector (orig),Collectors - Last Name,Collectors - First Name,Collectors - Middle Initial,Specimen Attribute - Age,Age Category,Specimen Attribute - Bursa,Specimen Attribute - Fat,Specimen Attribute - Gonads,Specimen Attribute - Molt,Specimen Attribute - Sex,Skull Oss.
120949,29189,Pycnonotidae,TL 3,Eurillas,latirostris,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/27/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,no,light,ovary mass 5 x 1.5 mm,no,f,95%
120950,29186,Pycnonotidae,LKN 3,Eurillas,latirostris,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/27/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,,light,ovary mass 3 x 3 mm,no,f,100%
120951,29202,Pycnonotidae,CHO 1786,Eurillas,gracilis,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/28/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,2 x 2 mm,light,testes 2 x 2 mm,no,m,100%
120952,29178,Pycnonotidae,CHO 1776,Eurillas,gracilis,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/26/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,no,light,testes 3 x 2 mm,no,m,100%
120953,29216,Pycnonotidae,MJA 1152,Eurillas,gracilis,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/29/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,3 x 1 mm,no,"ovary mass 5 x 3 mm, ova < 1 mm",no,f,100%
120954,29070,Pycnonotidae,CHO 1734,Eurillas,gracilis,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.291,20.883,06/12/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,moderate,ovary mass 6 x 3 mm,"wings, breast, crown",f,100%
120955,29012,Pycnonotidae,CHO 1709,Eurillas,latirostris,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.291,20.883,06/08/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,light,testes 8 x 5 mm,"breast, light on back",m,100%
120956,29019,Pycnonotidae,MJA 1040,Eurillas,latirostris,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.291,20.883,06/09/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,no,"ovary mass 5 x 4 mm, ova 1 mm",no,f,100%
120957,29041,Pycnonotidae,YN 2,Eurillas,latirostris,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.291,20.883,06/10/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,light,testes 7 x 5 mm,no,m,100%
120958,29098,Pycnonotidae,CHO 1744,Eurillas,latirostris,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.291,20.883,06/15/2012,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,light,testes 7 x 4 mm,no,m,100%
120959,29097,Pycnonotidae,MJA 1085,Eurillas,latirostris,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.291,20.883,06/15/2012,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,light,fully formed egg & enlarged oviduct,no,f,100%
120983,29003,Pycnonotidae,CHO 1706,Phyllastrephus,icterinus,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.241,20.883,06/08/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,3 x 2 mm,light,testes 0.5 x 0.5 mm,no,m,70%
120984,29002,Pycnonotidae,MJA 1031,Phyllastrephus,icterinus,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.241,20.883,06/08/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,no,ovary mass 5 x 3 mm,"primaries, tail, & body",f,100%
120985,29113,Pycnonotidae,CHO 1748,Phyllastrephus,icterinus,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.241,20.883,06/16/2012,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,light,testes 0.5 x 0.5 mm,light on face,m,100%
120986,29037,Pycnonotidae,MJA 1053,Phyllastrephus,icterinus,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.241,20.883,06/10/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,no,testes 3 x 2 mm,no,m,100%
120987,29065,Pycnonotidae,CHO 1732,Phyllastrephus,icterinus,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.241,20.883,06/12/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,light,"ovary mass 4 x 2 mm, smooth",no,f,100%
120988,29047,Pycnonotidae,MJA 1056,Phyllastrephus,icterinus,Democratic Republic of the Congo,Equateur,,"Boende, 4.2 km north",-0.241,20.883,06/11/12,Skin - 1; Tissue - 100,primary forest,netted,,,,,,no,no,testes 3 x 2 mm,no,m,100%
120991,29222,Pycnonotidae,LKN 4,Phyllastrephus,icterinus,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/29/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,no,light,testes minute,no,m,100%
120992,29154,Pycnonotidae,TL 2,Phyllastrephus,icterinus,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/25/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,no,light,ovary mass 4 x 2.5 mm,no,f,90%
120993,29166,Pycnonotidae,MJA 1125,Phyllastrephus,icterinus,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/26/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,no,no,"ovary mass 3 x 3 mm, smooth",no,f,100%
120994,29169,Pycnonotidae,CHO 1772,Phyllastrephus,icterinus,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/26/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,no,light,testes 1 x 1 mm,no,m,100%
120995,29203,Pycnonotidae,TL 4,Phyllastrephus,xavieri,Democratic Republic of the Congo,Bas-Congo,,Luki Biosphere Reserve,-5.621,13.098,06/28/2012,Skin - 1; Tissue - 100,mature lowland forest,netted,,,,,,no,light,testes 2 x 2 mm,no,m,100%
121450,12499,Pycnonotidae,CHO-B-195,Hypsipetes,amaurotis,Philippines,Cagayan,,"Camiguin Norte Island, Municipality of Calayan, Barangay Balatubat, Kauringan",18.902,121.908,02/10/07,Skeleton - 1; Tissue - 100,in 2nd growth,local resident,,,,,,,light,ovary mass 5 x 3 mm,"chest, back, neck",f,100%
121702,27344,Pycnonotidae,CHO 1686,Hypsipetes,philippinus,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/11/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,no,light,testes 1 x 1 mm,"back, rump, & belly",m,100%
121703,27332,Pycnonotidae,CHO 1674,Hypsipetes,philippinus,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/09/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,5 x 4 mm,light,testes 1 x 1 mm,"chin, breast, wings, belly, rump, & nape",m,40%
121704,27323,Pycnonotidae,CHO 1665,Hypsipetes,philippinus,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/08/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,4 x 3 mm,light,"ovary mass 3 x 2 mm, smooth","throat, breast, belly, legs, tail,rump & back",f,90%
121705,27292,Pycnonotidae,CHO 1634,Hypsipetes,philippinus,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/06/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,no,light,testes 2 x 1 mm,throat & crown,m,100%
121706,27293,Pycnonotidae,CHO 1635,Hypsipetes,philippinus,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/06/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,no,light,testes 1.5 x 1.5 mm,no,m,100%
121707,27289,Pycnonotidae,CHO 1631,Hypsipetes,philippinus,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/06/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,no,light,testes 2 x 1 mm,light on back,m,100%
121755,27311,Pycnonotidae,CHO 1653,Pycnonotus,goiavier,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/07/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,3 x 2 mm,light,testes 1 x 1 mm,"chin, throat, belly,tail, neck & legs",m,50%
121756,27291,Pycnonotidae,CHO 1633,Pycnonotus,goiavier,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/06/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,no,light,ovary mass 6 x 3 mm,"all over body, tail, wings",f,100%
121757,27314,Pycnonotidae,CHO 1655,Pycnonotus,goiavier,Philippines,,,Cebu Island: Mt Lantoy,9.901,123.53,12/07/11,Skin - 1; Tissue - 100,secondary forest,netted,,,,,,2 x 1 mm,light,ovary 3 x 2 mm,all over body,f,100%
121812,27227,Pycnonotidae,CHO 1569,Hypsipetes,philippinus,Philippines,,,"Negros Island; Cuervos de Negros Range, Dauin",9.238,123.202,11/22/2011,Skin - 1; Tissue - 100,second growth forest,netted,,,,,,no,light,ovary mass 7 x 3 mm,no,f,100%
121813,27225,Pycnonotidae,CHO 1567,Hypsipetes,philippinus,Philippines,,,"Negros Island; Cuervos de Negros Range, Dauin",9.238,123.202,11/22/2011,Skin - 1; Tissue - 100,second growth forest,netted,,,,,,no,light,testes 5 x 3 mm,no,m,100%
121814,27226,Pycnonotidae,CHO 1568,Hypsipetes,philippinus,Philippines,,,"Negros Island; Cuervos de Negros Range, Dauin",9.238,123.202,11/22/2011,Skin - 1; Tissue - 100,second growth forest,netted,,,,,,5 x 4 mm,light,testess 3 x 2 mm,crown & throat,m,100%
121846,27269,Pycnonotidae,CHO 1611,Hypsipetes,siquijorensis,Philippines,,,Siquijor Island; Mt. Bandilaan Nature Park,9.187,123.58,11/29/2011,Skin - 1; Tissue - 100,mature second growth forest,netted,,,,,,no,moderate,ovary mass 5 x 4 mm,no,f,100%
121847,27236,Pycnonotidae,CHO 1578,Hypsipetes,siquijorensis,Philippines,,,Siquijor Island; Mt. Bandilaan Nature Park,9.187,123.58,11/26/2011,Skin - 1; Tissue - 100,mature second growth forest,netted,,,,,,5 x 4 mm,light,testes 2 x 1 mm,all over body,m,90%
121848,27235,Pycnonotidae,CHO 1577,Hypsipetes,siquijorensis,Philippines,,,Siquijor Island; Mt. Bandilaan Nature Park,9.187,123.58,11/26/2011,Skin - 1; Tissue - 100,mature second growth forest,netted,,,,,,no,light,ovary mass 6 x 3 mm,no,f,
121849,27282,Pycnonotidae,CHO 1624,Hypsipetes,siquijorensis,Philippines,,,"Siquijor Island, Cantabon",9.188,123.57,12/01/11,Skin - 1; Tissue - 100,in scrub,netted,,,,,,no,light,ovary mass 5 x 3 mm,no,f,100%
121850,27283,Pycnonotidae,CHO 1625,Hypsipetes,siquijorensis,Philippines,,,"Siquijor Island, Cantabon",9.188,123.57,12/01/11,Skin - 1; Tissue - 100,in scrub,netted,,,,,,no,light,ovary mass 6 x 4 mm,light on rump,f,100%
121851,27276,Pycnonotidae,CHO 1618,Hypsipetes,siquijorensis,Philippines,,,"Siquijor Island, Cantabon",9.188,123.57,11/30/2011,Skin - 1; Tissue - 100,in scrub,netted,,,,,,no,light,testes 1.5 x 1 mm,"heavy on breast, back & face",m,100%
121924,28184,Pycnonotidae,PAH 1069,Pycnonotus,urostictus,Philippines,,,"Bohol Island, Bilar, Duangon Spring",9.72,124.126,05/11/12,Skin - 1; Tissue - 100,karst forest; parasite # 4796,netted,,,,,,no,light,testes 6 x 5 mm,body,m,100%
121925,28179,Pycnonotidae,PAH 1065,Pycnonotus,urostictus,Philippines,,,"Bohol Island, Bilar, Duangon Spring",9.72,124.126,05/10/12,Skin - 1; Tissue - 100,"young, secondary karst forest; parasite # 4787",netted,,,,,,,light,"ovary mass 2 x 1 mm, smooth","head, body, wing",f,unoss.
121944,28188,Pycnonotidae,HLO 139,Hypsipetes,philippinus,Philippines,,,"Bohol Island, Bilar, Duangon Spring",9.72,124.126,05/12/12,Skin - 1; Tissue - 100,"young, secondary karst forest; parasite # 4805",netted,,,,,,no,no,"ovary mass 25 x 20 mm, lg. ovum 20 x 20 mm",no,f,100%
121945,28185,Pycnonotidae,PAH 1069,Hypsipetes,philippinus,Philippines,,,"Bohol Island, Bilar, Duangon Spring",9.72,124.126,05/11/12,Skin - 1; Tissue - 100,"young, secondary karst forest; parasite # 4800",netted,,,,,,5 x 4 mm,light,testes 2 x 1 mm,body,m,unoss.
121946,28218,Pycnonotidae,PAH 1101,Hypsipetes,philippinus,Philippines,,,"Bohol Island, Valencia, Omjon",9.726,124.224,05/19/2012,Skin - 1; Tissue - 100,"young, secondary karst forest; parasite # 4864",netted,,,,,,no,light,testes 12 x 10 mm,no,m,100%
121947,28251,Pycnonotidae,PAH 1131,Hypsipetes,philippinus,Philippines,,,"Bohol Island, Valencia, Omjon",9.726,124.224,05/26/2012,Skin - 1; Tissue - 100,"young, secondary karst forest; parasite # 4912",netted,,,,,,no,light,"ovary mass 8 x 6 mm, oviduct enlarged",no,f,100%
121948,28249,Pycnonotidae,HLO 143,Hypsipetes,philippinus,Philippines,,,"Bohol Island, Valencia, Omjon",9.726,124.224,05/25/2012,Skin - 1; Tissue - 100,"young, secondary karst forest; parasite # 4911",netted,,,,,,no,light,"ovary mass 12 x 10 mm, ova 2 x 2 mm",no,f,100%
121949,28246,Pycnonotidae,PAH 1127,Hypsipetes,philippinus,Philippines,,,"Bohol Island, Valencia, Omjon",9.726,124.224,05/25/2012,Skin - 1; Tissue - 100,"young, secondary karst forest; parasite # 4907",netted,,,,,,,light,ovary mass 8 x 6 mm,no,f,100%
122004,28547,Pycnonotidae,KRI 100,Hypsipetes,philippinus,Philippines,Misamis Oriental,,"Mindanao Island, Mt. Lumot",8.694,125.024,07/04/12,Skin - 1; Tissue - 100,second growth forest; parasite # 5547,netted,,,,,,no,light,testes 10 x 7 mm,,m,100%
122005,28509,Pycnonotidae,MNJ 109,Hypsipetes,philippinus,Philippines,Misamis Oriental,,"Mindanao Island, Mt. Lumot",8.695,125.025,07/01/12,Skin - 1; Tissue - 100,second growth forest; parasite # 5450,netted,,,,,,no,light,testes 10 x 5.5 mm,no,m,100%
122006,28508,Pycnonotidae,MNJ 106,Hypsipetes,philippinus,Philippines,Misamis Oriental,,"Mindanao Island, Mt. Lumot",8.695,125.025,07/01/12,Skin - 1; Tissue - 100,second growth forest; parasite # 5449,netted,,,,,,no,heavy,"ovary mass 7 x 4 mm, lg. ovum 26.5 x 17 mm",no,f,100%
122007,28524,Pycnonotidae,MNJ 117,Hypsipetes,philippinus,Philippines,Misamis Oriental,,"Mindanao Island, Mt. Lumot",8.695,125.025,07/02/12,Skin - 1; Tissue - 100,second growth forest; parasite # 5492,netted,,,,,,no,moderate,testes 9 x 6 mm,no,m,100%
122008,28579,Pycnonotidae,MNJ 144,Hypsipetes,philippinus,Philippines,Misamis Oriental,,"Mindanao Island, Mt. Lumot",8.695,125.025,07/07/12,Skin - 1; Tissue - 100,second growth forest,netted,,,,,,no,moderate,"ovary mass 10 x 4 mm, ova 2 x 2 mm, oviduct enlarged 2 mm in diameter",no,f,100%
122009,28266,Pycnonotidae,PAH 1145,Hypsipetes,philippinus,Philippines,Agusan del Norte,,"Mindanao Island, Mt. Hilong-Hilong",9.079,125.665,06/04/12,Skin - 1; Tissue - 100,second growth forest; parasite # 4932,netted,,,,,,no,light,testes 12 x 10 mm,no,m,100%
122010,28267,Pycnonotidae,KRI 2,Hypsipetes,philippinus,Philippines,Agusan del Norte,,"Mindanao Island, Mt. Hilong-Hilong",9.079,125.665,06/04/12,Skin - 1; Tissue - 100,second growth forest; parasite # 4931,netted,,,,,,,,testes 9 x 5 mm,,m,
122011,28268,Pycnonotidae,MNJ 30,Hypsipetes,philippinus,Philippines,Agusan del Norte,,"Mindanao Island, Mt. Hilong-Hilong",9.079,125.665,06/04/12,Skin - 1; Tissue - 100,second growth forest; parasite # 4933,netted,,,,,,no,moderate,"ovary mass 9 x 8 mm, ova 2 x 2 mm, oviduct enlarged 3 mm",,f,100%
